Batch,Batch_Size,Train_Loss,Test_Loss,lr,grad_norm,Train_Valid_Dim_Loss,Train_Feature_Loss,Test_Valid_Dim_Loss,Test_Feature_Loss
1000,32,0.04354524984955788,,0.0002,0.18979384005069733,0.021937428042292595,0.02160782180726528,,
2000,32,0.03675566613674164,,0.0002,0.49243655800819397,0.018219172954559326,0.018536493182182312,,
3000,32,0.04543457180261612,,0.0002,0.9999992251396179,0.01500101201236248,0.03043355792760849,,
4000,32,0.12172967195510864,,0.0002,0.9999998807907104,0.04051259532570839,0.08121708035469055,,
5000,32,0.030638836324214935,0.03092558737844229,0.0002,0.44279247522354126,0.011302356608211994,0.019336480647325516,0.013365660142153502,0.017559927050024272
6000,32,0.07279543578624725,,0.0002,0.999999463558197,0.031301308423280716,0.04149412363767624,,
7000,32,0.036730267107486725,,0.0002,0.42864173650741577,0.01598222926259041,0.020748039707541466,,
8000,32,0.05749787017703056,,0.0002,0.9999994039535522,0.02056710794568062,0.036930762231349945,,
9000,32,0.03380393609404564,,0.0002,0.4379306435585022,0.015751276165246964,0.018052659928798676,,
10000,32,0.04103190451860428,0.06037783473730087,0.0002,0.9999992251396179,0.014689521864056587,0.026342380791902542,0.02040999326854944,0.03996784118935466
11000,32,0.022221792489290237,,0.0002,0.8353407382965088,0.00893465243279934,0.013287139125168324,,
12000,32,0.026784617453813553,,0.0002,0.34595733880996704,0.012549418024718761,0.014235198497772217,,
13000,32,0.04169146344065666,,0.0002,0.9999997019767761,0.014394537545740604,0.027296926826238632,,
14000,32,0.03096519410610199,,0.0002,0.29537758231163025,0.01477461401373148,0.016190581023693085,,
15000,32,0.029152700677514076,0.024154369533061982,0.0002,0.43336689472198486,0.013758975081145763,0.015393725596368313,0.010255737183615565,0.013898632209748029
16000,32,0.025467734783887863,,0.0002,0.32098519802093506,0.011844970285892487,0.013622765429317951,,
17000,32,0.020525414496660233,,0.0002,0.40864020586013794,0.007220722734928131,0.013304691761732101,,
18000,32,0.03411300107836723,,0.0002,0.999999463558197,0.012905738316476345,0.021207261830568314,,
19000,32,0.01977846398949623,,0.0002,0.27862274646759033,0.008744610473513603,0.011033853515982628,,
20000,32,0.021182198077440262,0.024733847565948965,0.0002,0.10913844406604767,0.010303972288966179,0.010878224857151508,0.009963296400383116,0.014770551025867463
21000,32,0.030707839876413345,,0.0002,0.9999993443489075,0.012572246603667736,0.018135592341423035,,
22000,32,0.05074070021510124,,0.0002,0.9999998211860657,0.01567767933011055,0.03506302088499069,,
23000,32,0.024768002331256866,,0.0002,0.9999991655349731,0.010419049300253391,0.01434895396232605,,
24000,32,0.02182273380458355,,0.0002,0.21567335724830627,0.009398233145475388,0.012424500659108162,,
25000,32,0.035807594656944275,0.025222175940871238,0.0002,0.9999995231628418,0.010118979029357433,0.025688614696264267,0.00979019128717482,0.015431985165923834
26000,32,0.02366187795996666,,0.0002,0.10428589582443237,0.011036543175578117,0.012625333853065968,,
27000,32,0.02307988703250885,,0.0002,0.1888585090637207,0.011679663322865963,0.011400222778320312,,
28000,32,0.020221425220370293,,0.0002,0.1206425279378891,0.009097474627196789,0.011123950593173504,,
29000,32,0.025370698422193527,,0.0002,0.8442676067352295,0.01025809533894062,0.015112603083252907,,
30000,32,0.032226577401161194,0.024361279606819154,0.0002,0.9999997019767761,0.01058538630604744,0.021641192957758904,0.01019288320094347,0.014168396033346653
31000,32,0.028449293226003647,,0.0002,0.6464398503303528,0.011572199873626232,0.01687709242105484,,
32000,32,0.016644176095724106,,0.0002,0.11096176505088806,0.008365597575902939,0.008278578519821167,,
33000,32,0.0272561926394701,,0.0002,0.5091804265975952,0.010773807764053345,0.016482384875416756,,
34000,32,0.028530053794384003,,0.0002,0.1333218663930893,0.014392922632396221,0.014137130230665207,,
35000,32,0.01904476061463356,0.02056777784600854,0.0002,0.07201135158538818,0.00912356935441494,0.00992119126021862,0.009367713052779437,0.01120006488636136
36000,32,0.024341775104403496,,0.0002,0.885938286781311,0.011383060365915298,0.012958714738488197,,
37000,32,0.020951176062226295,,0.0002,0.20310522615909576,0.008434871211647987,0.012516304850578308,,
38000,32,0.021803701296448708,,0.0002,0.20695462822914124,0.00920948013663292,0.012594221159815788,,
39000,32,0.015076857060194016,,0.0002,0.16992773115634918,0.006782248616218567,0.008294608443975449,,
40000,32,0.03059176169335842,0.0246951662003994,0.0002,0.9999993443489075,0.014126496389508247,0.016465265303850174,0.010491809202358126,0.014203356485813856
41000,32,0.045173220336437225,,0.0002,0.9999996423721313,0.016150929033756256,0.02902229130268097,,
42000,32,0.024617325514554977,,0.0002,0.16332298517227173,0.011184392496943474,0.013432932086288929,,
43000,32,0.01667015813291073,,0.0002,0.16703638434410095,0.007466297596693039,0.00920386053621769,,
44000,32,0.027165675535798073,,0.0002,0.5469221472740173,0.01231474056839943,0.014850934967398643,,
45000,32,0.02435842528939247,0.0236237658187747,0.0002,0.07405298203229904,0.010756421834230423,0.013602004386484623,0.010467812046408653,0.013155954051762819
46000,32,0.017277516424655914,,0.0002,0.10995420813560486,0.00850662961602211,0.008770887739956379,,
47000,32,0.021222779527306557,,0.0002,0.9999990463256836,0.010397287085652351,0.010825492441654205,,
48000,32,0.021932367235422134,,0.0002,0.29060670733451843,0.009125366806983948,0.012807001359760761,,
49000,32,0.02427390217781067,,0.0002,0.44048836827278137,0.010413724929094315,0.013860178180038929,,
50000,32,0.020850487053394318,0.024932548683136702,0.0002,0.0997048169374466,0.011402206495404243,0.0094482796266675,0.010252650128677487,0.014679898787289859
51000,32,0.027890857309103012,,0.0002,0.6681174635887146,0.011987825855612755,0.015903031453490257,,
52000,32,0.014746861532330513,,0.0002,0.050076380372047424,0.007619339041411877,0.007127522490918636,,
53000,32,0.019062772393226624,,0.0002,0.05654273182153702,0.010241370648145676,0.008821401745080948,,
54000,32,0.030713476240634918,,0.0002,0.9999996423721313,0.011410925537347794,0.019302550703287125,,
55000,32,0.014124972745776176,0.02169283330440521,0.0002,0.052646394819021225,0.007043212186545134,0.0070817600935697556,0.009121984196826815,0.012570849061012268
56000,32,0.049627885222435,,0.0002,0.9999998211860657,0.01659029722213745,0.033037588000297546,,
57000,32,0.08556417375802994,,0.0002,0.9999999403953552,0.014878867194056511,0.07068530470132828,,
58000,32,0.021662335842847824,,0.0002,0.29187631607055664,0.009936502203345299,0.011725833639502525,,
59000,32,0.025401350110769272,,0.0002,0.41880014538764954,0.01094273291528225,0.014458617195487022,,
60000,32,0.013768594712018967,0.025576587207615374,0.0002,0.05633413791656494,0.00667165033519268,0.007096943911164999,0.010159803088754416,0.015416783560067416
61000,32,0.09660787880420685,,0.0002,0.9999994039535522,0.0291352067142725,0.0674726739525795,,
62000,32,0.06021519750356674,,0.0002,0.9999992847442627,0.020370306447148323,0.03984489291906357,,
63000,32,0.030566997826099396,,0.0002,0.1556025743484497,0.014289826154708862,0.016277171671390533,,
64000,32,0.027665046975016594,,0.0002,0.33335745334625244,0.011092493310570717,0.016572553664445877,,
65000,32,0.02460886910557747,0.04346682485193014,0.0002,0.25577273964881897,0.009034257382154465,0.015574611723423004,0.014453072287142276,0.029013752285391093
66000,32,0.03183484077453613,,0.0002,0.35703280568122864,0.013376114889979362,0.01845872774720192,,
67000,32,0.02292397990822792,,0.0002,0.31772467494010925,0.0059803202748298645,0.016943659633398056,,
68000,32,0.037478309124708176,,0.0002,0.9999997019767761,0.011430530808866024,0.026047777384519577,,
69000,32,0.025675054639577866,,0.0002,0.4534913897514343,0.010839536786079407,0.014835517853498459,,
70000,32,0.02142351120710373,0.025215472280979156,0.0002,0.72472083568573,0.008591163903474808,0.012832347303628922,0.010540177766233682,0.014675294421613217
71000,32,0.06152070313692093,,0.0002,0.9999999403953552,0.014205245301127434,0.047315459698438644,,
72000,32,0.020432638004422188,,0.0002,0.05754334479570389,0.010692331939935684,0.009740306064486504,,
73000,32,0.03450624272227287,,0.0002,0.999999463558197,0.013594555668532848,0.02091168612241745,,
74000,32,0.04342301934957504,,0.0002,0.9999998211860657,0.013927195221185684,0.02949582412838936,,
75000,32,0.024094831198453903,0.02800125367939472,0.0002,0.7261810898780823,0.01024160161614418,0.013853228650987148,0.010971828829497099,0.01702942494302988
76000,32,0.02388004958629608,,0.0002,0.5471899509429932,0.00965890008956194,0.014221148565411568,,
77000,32,0.0247206948697567,,0.0002,0.6271435618400574,0.008861210197210312,0.015859484672546387,,
78000,32,0.020075008273124695,,0.0002,0.0856226459145546,0.010252695530653,0.00982231367379427,,
79000,32,0.026243062689900398,,0.0002,0.9999992251396179,0.011527675203979015,0.014715387485921383,,
