Batch,Batch_Size,Train_Loss,Test_Loss,lr,grad_norm,Train_Valid_Dim_Loss,Train_Feature_Loss,Test_Valid_Dim_Loss,Test_Feature_Loss
100,32,0.11454985290765762,,0.0002,0.9999998211860657,0.0513618066906929,0.06318804621696472,,
200,32,0.33275192975997925,,0.0002,1.0,0.16527453064918518,0.16747739911079407,,
300,32,0.05094613879919052,,0.0002,0.9999995827674866,0.022630440071225166,0.028315700590610504,,
400,32,0.017883047461509705,,0.0002,0.2826284170150757,0.008992507122457027,0.008890539407730103,,
500,32,0.05667208880186081,,0.0002,0.9999995827674866,0.020712511613965034,0.035959579050540924,,
600,32,0.02797771617770195,,0.0002,0.6644423604011536,0.011545155197381973,0.016432560980319977,,
700,32,0.02600417658686638,,0.0002,0.42701610922813416,0.013499435968697071,0.012504741549491882,,
800,32,0.03294343501329422,,0.0002,0.8646609783172607,0.012325448915362358,0.020617984235286713,,
900,32,0.09795048832893372,,0.0002,0.9999998211860657,0.01601395383477211,0.0819365382194519,,
1000,32,0.019552752375602722,,0.0002,0.32526853680610657,0.008739865384995937,0.01081288792192936,,
1100,32,0.034090813249349594,,0.0002,0.9999992251396179,0.014024652540683746,0.020066160708665848,,
1200,32,0.020800340920686722,,0.0002,0.4980587959289551,0.009876351803541183,0.010923989117145538,,
1300,32,0.02001810073852539,,0.0002,0.30387598276138306,0.009475392289459705,0.010542708449065685,,
1400,32,0.034420400857925415,,0.0002,0.9999997019767761,0.013036435469985008,0.021383963525295258,,
1500,32,0.03312782570719719,,0.0002,0.9999992251396179,0.014389529824256897,0.018738295882940292,,
1600,32,0.016804633662104607,,0.0002,0.5440611243247986,0.007498773746192455,0.009305859915912151,,
1700,32,0.022833995521068573,,0.0002,0.8150497078895569,0.010022599250078201,0.012811396270990372,,
1800,32,0.0499957799911499,,0.0002,0.9999997615814209,0.017645785585045815,0.03234999626874924,,
1900,32,0.06763105094432831,,0.0002,0.9999999403953552,0.026270123198628426,0.04136092960834503,,
2000,32,0.024519560858607292,,0.0002,0.8738746643066406,0.010919194668531418,0.013600366190075874,,
2100,32,0.01786189153790474,,0.0002,0.2665936052799225,0.007833430543541908,0.010028460063040257,,
2200,32,0.020697910338640213,,0.0002,0.23257321119308472,0.01018072571605444,0.010517183691263199,,
2300,32,0.04697440564632416,,0.0002,0.9999998807907104,0.012456156313419342,0.034518249332904816,,
2400,32,0.023835554718971252,,0.0002,0.668708860874176,0.011370706371963024,0.012464847415685654,,
2500,32,0.06447668373584747,,0.0002,0.9999998807907104,0.025567416101694107,0.03890926390886307,,
2600,32,0.02183101326227188,,0.0002,0.9999993443489075,0.009699162095785141,0.01213185116648674,,
2700,32,0.01920919492840767,,0.0002,0.2411624640226364,0.01024312898516655,0.008966065011918545,,
2800,32,0.016195625066757202,,0.0002,0.06482824683189392,0.00892997719347477,0.007265646941959858,,
2900,32,0.021751010790467262,,0.0002,0.9999995231628418,0.008900865912437439,0.012850144878029823,,
3000,32,0.027675185352563858,,0.0002,0.9999997019767761,0.01205428596585989,0.015620900318026543,,
