Batch,Batch_Size,Train_Loss,Test_Loss,Train_Valid_Dim_Loss,Train_Feature_Loss,Test_Valid_Dim_Loss,Test_Feature_Loss
443800,32,0.008947396650910378,,0.0066439746879041195,0.0023034217301756144,,
443900,32,0.013979974202811718,,0.010028595104813576,0.003951379097998142,,
444000,32,0.01322330441325903,,0.00990938488394022,0.003313919296488166,,
444100,32,0.011219970881938934,,0.007535138633102179,0.0036848317831754684,,
444200,32,0.013551878742873669,,0.009152784012258053,0.004399094730615616,,
444300,32,0.012863081879913807,,0.006561366841197014,0.006301715038716793,,
444400,32,0.01096855103969574,,0.008220330812036991,0.002748219994828105,,
444500,32,0.017286265268921852,,0.013218450360000134,0.004067814908921719,,
444600,32,0.0069100940600037575,,0.005578147247433662,0.0013319469289854169,,
444700,32,0.011283313855528831,,0.007739449385553598,0.0035438649356365204,,
444800,32,0.010361697524785995,,0.007382688578218222,0.0029790091793984175,,
444900,32,0.01002027839422226,,0.007350634783506393,0.0026696431450545788,,
445000,32,0.011315111070871353,0.01142854681238532,0.006911388598382473,0.004403722006827593,0.008459782088175416,0.0029687645845115187
445100,32,0.007154591381549835,,0.0034807296469807625,0.0036738619673997164,,
445200,32,0.01708439365029335,,0.011982277035713196,0.005102116614580154,,
445300,32,0.0121814776211977,,0.008279656060039997,0.0039018220268189907,,
445400,32,0.01736937277019024,,0.010851364582777023,0.006518008187413216,,
445500,32,0.006360702682286501,,0.004206213168799877,0.0021544895134866238,,
445600,32,0.01569887436926365,,0.01053775567561388,0.005161119159311056,,
445700,32,0.006777502596378326,,0.003811391070485115,0.002966111758723855,,
445800,32,0.008914738893508911,,0.007068818900734186,0.0018459202256053686,,
445900,32,0.011839363723993301,,0.007816256955265999,0.00402310723438859,,
446000,32,0.00906110554933548,,0.006439476273953915,0.0026216297410428524,,
446100,32,0.01072170864790678,,0.006838423199951649,0.003883285215124488,,
446200,32,0.009029014967381954,,0.005279826000332832,0.003749188734218478,,
446300,32,0.01465659961104393,,0.010978884063661098,0.0036777150817215443,,
446400,32,0.011829864233732224,,0.008255543187260628,0.003574321512132883,,
446500,32,0.007940188981592655,,0.005338011309504509,0.00260217790491879,,
446600,32,0.011283623054623604,,0.008222874253988266,0.0030607490334659815,,
446700,32,0.011360673233866692,,0.006899715401232243,0.004460957366973162,,
446800,32,0.00861373357474804,,0.005320587661117315,0.0032931456808000803,,
446900,32,0.010708474554121494,,0.0071136378683149815,0.003594836685806513,,
447000,32,0.01331971026957035,,0.008810117840766907,0.004509592428803444,,
447100,32,0.011815675534307957,,0.006279467139393091,0.0055362083949148655,,
447200,32,0.016214583069086075,,0.011606409214437008,0.004608174320310354,,
447300,32,0.010982776060700417,,0.008154591545462608,0.0028281849808990955,,
447400,32,0.01544637605547905,,0.009060461074113846,0.006385914981365204,,
447500,32,0.014381990768015385,0.01323734582401812,0.011028753593564034,0.003353237174451351,0.009585525235161185,0.003651820635423064
447600,32,0.007451231591403484,,0.004603096283972263,0.0028481350746005774,,
447700,32,0.018939130008220673,,0.014313199557363987,0.00462593138217926,,
447800,32,0.012360054068267345,,0.009492140263319016,0.0028679135721176863,,
447900,32,0.009930401109158993,,0.006676689721643925,0.0032537111546844244,,
448000,32,0.015604576095938683,,0.009307767264544964,0.006296808831393719,,
448100,32,0.011545412242412567,,0.007451161742210388,0.004094250034540892,,
448200,32,0.01721302419900894,,0.013982399366796017,0.0032306239008903503,,
448300,32,0.021424714475870132,,0.015938259661197662,0.00548645481467247,,
448400,32,0.006544669158756733,,0.004595770966261625,0.001948897959664464,,
448500,32,0.015993008390069008,,0.01117190532386303,0.004821103066205978,,
448600,32,0.010386241599917412,,0.0077116661705076694,0.0026745758950710297,,
448700,32,0.00927865132689476,,0.006324023474007845,0.002954627387225628,,
448800,32,0.01721673458814621,,0.012198190204799175,0.00501854345202446,,
448900,32,0.012249814346432686,,0.0064910221844911575,0.005758791696280241,,
449000,32,0.013111142441630363,,0.009277314879000187,0.0038338275626301765,,
449100,32,0.014888341538608074,,0.010567549616098404,0.00432079192250967,,
449200,32,0.009420265443623066,,0.006120666395872831,0.0032995990477502346,,
449300,32,0.013173136860132217,,0.009236124344170094,0.0039370120503008366,,
449400,32,0.014295391738414764,,0.01127619482576847,0.0030191964469850063,,
449500,32,0.012070566415786743,,0.008656373247504234,0.003414193633943796,,
449600,32,0.009586434811353683,,0.007515294011682272,0.002071140566840768,,
449700,32,0.0035706697963178158,,0.0018238145858049393,0.0017468553269281983,,
449800,32,0.009054090827703476,,0.006674163043498993,0.002379927784204483,,
449900,32,0.009037455543875694,,0.006975217256695032,0.002062237821519375,,
450000,32,0.014920857734978199,0.013765110913664103,0.010525703430175781,0.004395154304802418,0.010364727396517993,0.003400383668486029
450100,32,0.009790917858481407,,0.0071424636989831924,0.002648454625159502,,
450200,32,0.01619229093194008,,0.012043625116348267,0.004148666746914387,,
450300,32,0.012857969850301743,,0.010258748196065426,0.002599222119897604,,
450400,32,0.01486295461654663,,0.010386386886239052,0.004476567264646292,,
450500,32,0.019298534840345383,,0.015052192844450474,0.004246341064572334,,
450600,32,0.007818793877959251,,0.006294554565101862,0.0015242397785186768,,
450700,32,0.017051681876182556,,0.008244531229138374,0.008807150647044182,,
450800,32,0.015849335119128227,,0.012720253318548203,0.003129081567749381,,
450900,32,0.011745896190404892,,0.007393873296678066,0.004352023359388113,,
451000,32,0.013781272806227207,,0.010593471117317677,0.003187801456078887,,
451100,32,0.017361735925078392,,0.012569296173751354,0.004792439751327038,,
451200,32,0.005144253373146057,,0.003241811180487275,0.0019024419598281384,,
451300,32,0.012218842282891273,,0.010006019845604897,0.0022128229029476643,,
451400,32,0.009473616257309914,,0.005746504291892052,0.003727111965417862,,
451500,32,0.012774438597261906,,0.007966272532939911,0.004808166064321995,,
451600,32,0.014961641281843185,,0.009844459593296051,0.005117182154208422,,
451700,32,0.01595434360206127,,0.012006569653749466,0.003947773948311806,,
451800,32,0.011728226207196712,,0.009647050872445107,0.0020811751019209623,,
451900,32,0.024168767035007477,,0.018876973539590836,0.005291792564094067,,
452000,32,0.012250101193785667,,0.009379792958498001,0.0028703082352876663,,
452100,32,0.013500133529305458,,0.009136395528912544,0.004363738000392914,,
452200,32,0.016370421275496483,,0.01107703149318695,0.005293389782309532,,
452300,32,0.010211480781435966,,0.007563894614577293,0.0026475863996893167,,
452400,32,0.011466060765087605,,0.007847484201192856,0.0036185767967253923,,
452500,32,0.011046701110899448,0.013279386144131423,0.008315496146678925,0.0027312051970511675,0.009515556506812572,0.0037638296373188494
452600,32,0.014877298846840858,,0.010176402516663074,0.004700896330177784,,
452700,32,0.011315361596643925,,0.006988683715462685,0.00432667788118124,,
452800,32,0.008989942260086536,,0.006056221202015877,0.002933720825240016,,
452900,32,0.005860627628862858,,0.004312986973673105,0.0015476407716050744,,
453000,32,0.010900762863457203,,0.007594521623104811,0.003306241240352392,,
453100,32,0.009435027837753296,,0.006263358518481255,0.0031716697849333286,,
453200,32,0.01014964934438467,,0.0046796659007668495,0.005469983443617821,,
453300,32,0.01329662837088108,,0.00872059166431427,0.004576036706566811,,
453400,32,0.01510644145309925,,0.01095014438033104,0.004156297072768211,,
453500,32,0.01611189916729927,,0.011307859793305397,0.004804038442671299,,
453600,32,0.006315998733043671,,0.003736948361620307,0.00257905013859272,,
453700,32,0.015451355837285519,,0.010790899395942688,0.004660456441342831,,
453800,32,0.011174250394105911,,0.006291322410106659,0.004882927518337965,,
453900,32,0.010019203647971153,,0.006677744910120964,0.003341458737850189,,
454000,32,0.006604128982871771,,0.004555399529635906,0.0020487294532358646,,
454100,32,0.014372971840202808,,0.010696224868297577,0.003676747204735875,,
454200,32,0.02282622642815113,,0.014164840802550316,0.008661385625600815,,
