Batch,Batch_Size,Train_Loss,Test_Loss,lr,grad_norm,Train_Valid_Dim_Loss,Train_Feature_Loss,Test_Valid_Dim_Loss,Test_Feature_Loss
200,32,0.03219415247440338,,0.0002,0.9533931612968445,0.016712134703993797,0.01548201683908701,,
400,32,0.051239416003227234,,0.0002,0.9999997615814209,0.01615077815949917,0.035088635981082916,,
600,32,0.01704786717891693,,0.0002,0.26799389719963074,0.01008095033466816,0.006966915912926197,,
800,32,0.02848805859684944,,0.0002,0.9999997615814209,0.010513889603316784,0.017974169924855232,,
1000,32,0.016643386334180832,,0.0002,0.564455509185791,0.007207099813967943,0.009436286985874176,,
1200,32,0.01816556230187416,,0.0002,0.9999995827674866,0.009377115406095982,0.008788445964455605,,
1400,32,0.018218016251921654,,0.0002,0.9999997019767761,0.008614147081971169,0.009603869169950485,,
1600,32,0.018135663121938705,,0.0002,0.9221633672714233,0.008868355304002762,0.009267307817935944,,
1800,32,0.01817961595952511,,0.0002,0.9999992251396179,0.008215030655264854,0.009964585304260254,,
2000,32,0.01864088512957096,,0.0002,0.9999991655349731,0.009811664000153542,0.00882922112941742,,
2200,32,0.019808638840913773,,0.0002,0.9999989867210388,0.0098350141197443,0.009973624721169472,,
2400,32,0.04390520974993706,,0.0002,1.0,0.011630070395767689,0.03227514028549194,,
2600,32,0.017006179317831993,,0.0002,0.9999991059303284,0.008536719717085361,0.008469459600746632,,
2800,32,0.8487527370452881,,0.0002,1.0,0.5718575716018677,0.2768951952457428,,
3000,32,0.8441756963729858,,0.0002,0.9999999403953552,0.5210286974906921,0.3231469988822937,,
3200,32,0.06351588666439056,,0.0002,0.9999997019767761,0.02889176830649376,0.034624114632606506,,
3400,32,0.02732650190591812,,0.0002,0.9999994039535522,0.010939606465399265,0.01638689637184143,,
3600,32,0.017553575336933136,,0.0002,0.6965901851654053,0.008185671642422676,0.00936790369451046,,
3800,32,0.0233538206666708,,0.0002,0.9999995231628418,0.010738303884863853,0.012615516781806946,,
4000,32,0.04078584909439087,,0.0002,1.0,0.011227046139538288,0.029558803886175156,,
4200,32,0.01889721304178238,,0.0002,0.9999991059303284,0.009438729844987392,0.009458482265472412,,
4400,32,0.02343883365392685,,0.0002,0.9999998211860657,0.010625760070979595,0.012813074514269829,,
4600,32,0.019068660214543343,,0.0002,0.9999991655349731,0.008591428399085999,0.010477231815457344,,
4800,32,0.0325591079890728,,0.0002,0.9999998211860657,0.010745953768491745,0.021813154220581055,,
5000,32,0.016387173905968666,0.026129339821636677,0.0002,0.20687472820281982,0.00879434123635292,0.0075928326696157455,0.009682317683473229,0.01644702237099409
5200,32,0.021191976964473724,,0.0002,0.6860990524291992,0.011161296628415585,0.01003068033605814,,
5400,32,0.01572476513683796,,0.0002,0.9999993443489075,0.006434465758502483,0.009290299378335476,,
5600,32,0.014490971341729164,,0.0002,0.2857237160205841,0.007207928225398064,0.0072830431163311005,,
5800,32,0.025707649067044258,,0.0002,0.9999998211860657,0.011851830407977104,0.013855818659067154,,
6000,32,0.015850909054279327,,0.0002,0.9999995827674866,0.00760364904999733,0.008247260004281998,,
6200,32,0.014046133495867252,,0.0002,0.7228362560272217,0.006399072706699371,0.007647060789167881,,
6400,32,0.020511005073785782,,0.0002,0.9999998807907104,0.00856498908251524,0.011946015059947968,,
6600,32,0.012385014444589615,,0.0002,0.09372829645872116,0.007413642480969429,0.0049713714979588985,,
6800,32,0.07905606925487518,,0.0002,1.0,0.03921392932534218,0.0398421436548233,,
7000,32,0.013271409086883068,,0.0002,0.9999993443489075,0.005475845653563738,0.00779556343331933,,
7200,32,0.01981877163052559,,0.0002,0.9999997019767761,0.009998981840908527,0.009819789789617062,,
