Batch,Batch_Size,Train_Loss,Test_Loss,lr,grad_norm,Train_Valid_Dim_Loss,Train_Feature_Loss,Test_Valid_Dim_Loss,Test_Feature_Loss
1000,32,0.05940699577331543,,0.0002,0.9999991655349731,0.026289787143468857,0.03311720862984657,,
2000,32,0.05321958661079407,,0.0002,0.9999991655349731,0.02315150573849678,0.030068080872297287,,
3000,32,0.02405598945915699,,0.0002,0.3014202117919922,0.010480767115950584,0.013575222343206406,,
4000,32,0.02116832695901394,,0.0002,0.09930947422981262,0.009949525818228722,0.011218801140785217,,
5000,32,0.026450052857398987,0.03643591292202473,0.0002,0.2168649584054947,0.0120780598372221,0.014371993951499462,0.014688268397003412,0.021747644804418088
6000,32,0.03279552236199379,,0.0002,0.47640562057495117,0.01312004029750824,0.01967548206448555,,
7000,32,0.10157850384712219,,0.0002,0.9999999403953552,0.030038435012102127,0.07154007256031036,,
8000,32,0.01694301888346672,,0.0002,0.26012828946113586,0.008198348805308342,0.008744670078158379,,
9000,32,0.09455593675374985,,0.0002,0.9999998807907104,0.036268532276153564,0.05828740447759628,,
10000,32,0.023365255445241928,0.019001307524740697,0.0002,0.6981074213981628,0.010177697986364365,0.013187558390200138,0.009366480028256774,0.009634827543050051
11000,32,0.017355889081954956,,0.0002,0.1644853949546814,0.009379260241985321,0.007976628839969635,,
12000,32,0.015346463769674301,,0.0002,0.07494953274726868,0.008393175899982452,0.006953288335353136,,
13000,32,0.02247568592429161,,0.0002,0.8327010273933411,0.010139704681932926,0.01233598217368126,,
14000,32,0.015434293076395988,,0.0002,0.896877646446228,0.00658561522141099,0.008848677389323711,,
15000,32,0.014322962611913681,0.01965546850115061,0.0002,0.05776432901620865,0.0075806621462106705,0.0067423004657030106,0.008487385185435414,0.01116808345541358
16000,32,0.01387363113462925,,0.0002,0.1348458081483841,0.006495320238173008,0.007378310896456242,,
17000,32,0.010615343227982521,,0.0002,0.09339964389801025,0.005778884515166283,0.004836458247154951,,
18000,32,0.018777426332235336,,0.0002,0.9999992251396179,0.007075686939060688,0.011701738461852074,,
19000,32,0.01191098801791668,,0.0002,0.7295024394989014,0.00514903012663126,0.006761958356946707,,
20000,32,0.06599558144807816,0.018000291753560306,0.0002,0.9999999403953552,0.010606996715068817,0.05538858473300934,0.006232509529218078,0.011767782410606742
21000,32,0.034334711730480194,,0.0002,0.9999998211860657,0.012271031737327576,0.022063681855797768,,
22000,32,0.008300612680613995,,0.0002,0.2304786741733551,0.004545875359326601,0.0037547373212873936,,
23000,32,0.01612200029194355,,0.0002,0.9999994039535522,0.006757729221135378,0.00936427153646946,,
24000,32,0.013706887140870094,,0.0002,0.9999991655349731,0.005271404981613159,0.008435482159256935,,
25000,32,0.008648546412587166,0.011877168854698538,0.0002,0.09652286022901535,0.003791532013565302,0.004857014864683151,0.004828806407749653,0.007048362353816629
26000,32,0.012971348129212856,,0.0002,0.9999990463256836,0.004565137438476086,0.00840621069073677,,
27000,32,0.007624878082424402,,0.0002,0.0856701135635376,0.003936647437512875,0.0036882306449115276,,
28000,32,0.019084002822637558,,0.0002,0.9999995827674866,0.006939480546861887,0.012144521810114384,,
29000,32,0.01218465156853199,,0.0002,0.9999992847442627,0.0043962448835372925,0.00778840621933341,,
30000,32,0.00885937362909317,0.006722397776320577,0.0002,0.5379688143730164,0.004026524722576141,0.004832848906517029,0.0032046358101069927,0.003517761989496648
31000,32,0.004252821672707796,,0.0002,0.07540211826562881,0.0022187582217156887,0.0020340634509921074,,
32000,32,0.006351453252136707,,0.0002,0.2456771731376648,0.0029810727573931217,0.003370380261912942,,
33000,32,0.008834466338157654,,0.0002,0.8377666473388672,0.0032781148329377174,0.005556351505219936,,
34000,32,0.004782542586326599,,0.0002,0.05519717186689377,0.002391843358054757,0.0023906994611024857,,
35000,32,0.006506296806037426,0.012011907063424587,0.0002,0.3068174719810486,0.002730487147346139,0.0037758094258606434,0.003659927169792354,0.008351980010047555
36000,32,0.008663604035973549,,0.0002,0.3954356908798218,0.0023837138433009386,0.006279890425503254,,
37000,32,0.005656183697283268,,0.0002,0.12086060643196106,0.002371916314586997,0.0032842676155269146,,
38000,32,0.008731333538889885,,0.0002,0.9999992251396179,0.0032040385995060205,0.005527295172214508,,
