Batch,Batch_Size,Train_Loss,Test_Loss,lr,grad_norm,Train_Valid_Dim_Loss,Train_Feature_Loss,Test_Valid_Dim_Loss,Test_Feature_Loss
1000,32,0.20121367275714874,,0.0002,0.9999991655349731,0.05392047390341759,0.14729319512844086,,
2000,32,0.11735385656356812,,0.0002,0.4936729371547699,0.03952079638838768,0.07783305644989014,,
3000,32,0.33678269386291504,,0.0002,0.9999998211860657,0.08523430675268173,0.2515483796596527,,
4000,32,0.30288761854171753,,0.0002,0.9999997019767761,0.07136763632297516,0.23151999711990356,,
5000,32,0.0661940798163414,0.2071610901504755,0.0002,0.8288580179214478,0.025430791079998016,0.040763288736343384,0.05625912975519896,0.15090195946395396
6000,32,0.0529637411236763,,0.0002,0.6538668274879456,0.01822986640036106,0.03473387658596039,,
7000,32,0.03745134919881821,,0.0002,0.18579085171222687,0.016630472615361214,0.020820874720811844,,
8000,32,0.08929204195737839,,0.0002,0.9999991059303284,0.024567732587456703,0.06472431123256683,,
9000,32,0.27931249141693115,,0.0002,0.9999998807907104,0.06139392405748367,0.21791857481002808,,
10000,32,0.02395189367234707,0.10954393707215786,0.0002,0.45499131083488464,0.01096706185489893,0.01298483181744814,0.028042495623230933,0.08150144256651401
11000,32,0.08527994900941849,,0.0002,0.9999997615814209,0.02280629239976406,0.06247365474700928,,
12000,32,0.06163995340466499,,0.0002,0.999999463558197,0.017282601445913315,0.04435735195875168,,
13000,32,0.13097190856933594,,0.0002,0.9999998807907104,0.030031345784664154,0.10094056278467178,,
14000,32,0.08080717921257019,,0.0002,0.9999998211860657,0.02051706053316593,0.06029011681675911,,
15000,32,0.03670922666788101,0.1149019531905651,0.0002,0.36345311999320984,0.01621796190738678,0.020491264760494232,0.03191381199285388,0.08298814259469509
16000,32,0.08059437572956085,,0.0002,0.9999995827674866,0.02416634000837803,0.05642803758382797,,
17000,32,0.05447159335017204,,0.0002,0.7924894690513611,0.0162503719329834,0.038221221417188644,,
18000,32,0.05636155605316162,,0.0002,0.999999463558197,0.01790120266377926,0.03846035525202751,,
19000,32,0.030965715646743774,,0.0002,0.3928740918636322,0.012709636241197586,0.01825607940554619,,
20000,32,0.09625449776649475,0.12673723734915257,0.0002,0.9999995231628418,0.024793285876512527,0.07146121561527252,0.032091349735856055,0.09464588789269328
21000,32,0.08560456335544586,,0.0002,0.9999998211860657,0.025221087038517,0.060383472591638565,,
22000,32,0.06035524234175682,,0.0002,0.9999993443489075,0.0168595053255558,0.04349573701620102,,
23000,32,0.02783285081386566,,0.0002,0.9999991655349731,0.009546181187033653,0.01828666962683201,,
24000,32,0.03626386076211929,,0.0002,0.999999463558197,0.01037183590233326,0.025892026722431183,,
25000,32,0.025637805461883545,0.06697803623974323,0.0002,0.49613675475120544,0.011548020876944065,0.014089785516262054,0.0256037631072104,0.04137427276000381
26000,32,0.03521519899368286,,0.0002,0.410820871591568,0.016164960339665413,0.01905023865401745,,
27000,32,0.028865519911050797,,0.0002,0.1264902502298355,0.013968456536531448,0.014897062443196774,,
28000,32,0.017722763121128082,,0.0002,0.05971014127135277,0.008224701508879662,0.009498062543570995,,
29000,32,0.025633666664361954,,0.0002,0.33398759365081787,0.01034217607229948,0.015291491523385048,,
30000,32,0.02164413034915924,0.0816153584048152,0.0002,0.12901096045970917,0.01077335886657238,0.01087077148258686,0.022615486942231654,0.05899987258017063
31000,32,0.028675582259893417,,0.0002,0.9999990463256836,0.009956594556570053,0.018718987703323364,,
32000,32,0.02949279174208641,,0.0002,0.5419021248817444,0.011136384680867195,0.018356407061219215,,
33000,32,0.06783342361450195,,0.0002,0.9999998211860657,0.023071590811014175,0.04476183280348778,,
34000,32,0.06665784120559692,,0.0002,0.9999998211860657,0.019828002899885178,0.04682983458042145,,
35000,32,0.031600166112184525,0.05114313345402479,0.0002,0.6325488686561584,0.011949855834245682,0.019650310277938843,0.016256699431687595,0.03488643430173397
36000,32,0.04560310021042824,,0.0002,0.9999998211860657,0.01363622397184372,0.03196687623858452,,
37000,32,0.026528777554631233,,0.0002,0.6787307858467102,0.011459003202617168,0.015069774352014065,,
38000,32,0.02145783230662346,,0.0002,0.2131335586309433,0.00941530056297779,0.012042531743645668,,
39000,32,0.03624192625284195,,0.0002,0.9999992847442627,0.014748790301382542,0.021493135020136833,,
40000,32,0.033593568950891495,0.03282122816890478,0.0002,0.6977185606956482,0.013873779214918613,0.019719790667295456,0.011788180377334357,0.021033047884702682
41000,32,0.02305465377867222,,0.0002,0.2435363084077835,0.010743936523795128,0.01231071725487709,,
42000,32,0.027205558493733406,,0.0002,0.951403796672821,0.011317599564790726,0.01588795892894268,,
