Batch,Batch_Size,Train_Loss,Test_Loss,lr,grad_norm,Train_Valid_Dim_Loss,Train_Feature_Loss,Test_Valid_Dim_Loss,Test_Feature_Loss
1000,32,0.9537457227706909,,0.0002,0.999998927116394,0.566940426826477,0.38680532574653625,,
2000,32,0.42615175247192383,,0.0002,0.5848131775856018,0.24626462161540985,0.17988711595535278,,
3000,32,0.5463327169418335,,0.0002,0.5611059665679932,0.3003489077091217,0.2459838092327118,,
4000,32,0.08552980422973633,,0.0002,0.08345702290534973,0.049719881266355515,0.035809919238090515,,
5000,32,0.4636651873588562,0.9819598675891757,0.0002,0.9999992251396179,0.24123579263687134,0.22242939472198486,0.5172259497642517,0.4647339208610356
6000,32,0.280830979347229,,0.0002,0.4279182255268097,0.15420123934745789,0.12662973999977112,,
7000,32,0.370627224445343,,0.0002,0.6806146502494812,0.19736488163471222,0.1732623279094696,,
8000,32,0.39253824949264526,,0.0002,0.6689552664756775,0.19945178925991058,0.1930864453315735,,
9000,32,0.22699055075645447,,0.0002,0.45640549063682556,0.12299373000860214,0.10399681329727173,,
10000,32,0.16007697582244873,0.9266470368206501,0.0002,0.21355289220809937,0.08562622219324112,0.07445074617862701,0.44175214432179927,0.4848948908317834
11000,32,0.1508002132177353,,0.0002,0.21755599975585938,0.09236998856067657,0.058430228382349014,,
12000,32,1.2727738618850708,,0.0002,0.9999992251396179,0.7410241961479187,0.5317496657371521,,
13000,32,0.17204202711582184,,0.0002,0.14416691660881042,0.09712338447570801,0.07491864264011383,,
14000,32,0.6997304558753967,,0.0002,0.9284335970878601,0.39369165897369385,0.3060387969017029,,
15000,32,0.22657541930675507,0.8667092357575893,0.0002,0.36221012473106384,0.1281091570854187,0.09846626222133636,0.45413232024759054,0.412576923603192
16000,32,0.260964959859848,,0.0002,0.31444525718688965,0.14304989576339722,0.11791505664587021,,
17000,32,4.8060126304626465,,0.0002,0.9999999403953552,2.5248312950134277,2.2811813354492188,,
18000,32,0.333484023809433,,0.0002,0.5264708995819092,0.17587843537330627,0.1576055884361267,,
19000,32,2.507890224456787,,0.0002,0.9999997019767761,1.252083420753479,1.255806803703308,,
20000,32,0.2233070284128189,0.592498858012259,0.0002,0.2780473232269287,0.11631560325622559,0.10699142515659332,0.29297115180641414,0.29952770614996554
21000,32,1.6585144996643066,,0.0002,0.9999995231628418,0.9872270226478577,0.6712874174118042,,
22000,32,3.7344517707824707,,0.0002,0.9999997019767761,2.0632617473602295,1.6711900234222412,,
23000,32,0.0946071594953537,,0.0002,0.1143522560596466,0.054961659014225006,0.03964550048112869,,
24000,32,3.541483163833618,,0.0002,0.9999997615814209,1.8345541954040527,1.7069289684295654,,
25000,32,1.2030197381973267,1.3698848420381546,0.0002,0.9999995827674866,0.6741324663162231,0.5288872718811035,0.7242945350706578,0.6455903114005923
26000,32,0.49113667011260986,,0.0002,0.8387541174888611,0.24786294996738434,0.24327373504638672,,
27000,32,0.21882762014865875,,0.0002,0.4146765470504761,0.1251915991306305,0.09363602101802826,,
28000,32,0.08379329741001129,,0.0002,0.18658864498138428,0.046596214175224304,0.03719708323478699,,
29000,32,1.0620791912078857,,0.0002,0.9999995827674866,0.5350375771522522,0.5270416736602783,,
30000,32,9.393428802490234,0.7249712842702866,0.0002,0.9999998807907104,4.127119541168213,5.26630973815918,0.35883540103211997,0.36613588521257046
31000,32,0.43516290187835693,,0.0002,0.70697420835495,0.21849749982357025,0.2166653871536255,,
32000,32,0.21447493135929108,,0.0002,0.23977066576480865,0.11275771260261536,0.10171721875667572,,
33000,32,0.11627519130706787,,0.0002,0.13637568056583405,0.06647243350744247,0.0498027540743351,,
34000,32,8.588297843933105,,0.0002,0.9999999403953552,4.103028297424316,4.485269546508789,,
35000,32,0.10189352184534073,0.8174404053390026,0.0002,0.13448111712932587,0.05846630409359932,0.04342721775174141,0.3932173005491495,0.4242231100797653
36000,32,0.05294765532016754,,0.0002,0.039176225662231445,0.030438493937253952,0.02250916138291359,,
37000,32,0.49530965089797974,,0.0002,0.6256228089332581,0.23732414841651917,0.25798550248146057,,
38000,32,0.49545183777809143,,0.0002,0.6740312576293945,0.23209580779075623,0.2633560299873352,,
39000,32,0.29372018575668335,,0.0002,0.4283478856086731,0.13970977067947388,0.15401041507720947,,
40000,32,0.3181087374687195,0.5278811435773969,0.0002,0.4682736098766327,0.15746185183525085,0.16064688563346863,0.24898808471858502,0.2788930571451783
41000,32,0.12350304424762726,,0.0002,0.1794833391904831,0.06460659950971603,0.058896444737911224,,
42000,32,0.08235175907611847,,0.0002,0.07557898014783859,0.047454655170440674,0.034897103905677795,,
43000,32,0.23543398082256317,,0.0002,0.38638952374458313,0.11821289360523224,0.11722108721733093,,
44000,32,0.3899160921573639,,0.0002,0.4353870451450348,0.18385955691337585,0.20605653524398804,,
45000,32,0.10205581784248352,0.7710614167898894,0.0002,0.1616905778646469,0.05119003728032112,0.0508657768368721,0.348308741170913,0.4227526737935841
46000,32,0.8780187368392944,,0.0002,0.9734562039375305,0.3831135928630829,0.49490514397621155,,
47000,32,0.20585954189300537,,0.0002,0.3040221631526947,0.0994025468826294,0.10645698755979538,,
48000,32,1.5611646175384521,,0.0002,0.9999995231628418,0.6619852185249329,0.8991793394088745,,
49000,32,1.212735891342163,,0.0002,0.9999994039535522,0.5339823365211487,0.6787536144256592,,
50000,32,0.3722330331802368,0.684538710899651,0.0002,0.31688323616981506,0.1680128276348114,0.20422020554542542,0.3075172056816518,0.37702151090838015
51000,32,8.160804748535156,,0.0002,1.0,3.5115280151367188,4.649276256561279,,
52000,32,0.08319809287786484,,0.0002,0.05793166160583496,0.04437314718961716,0.03882494568824768,,
53000,32,0.5998743772506714,,0.0002,0.8898894786834717,0.2535414397716522,0.3463329076766968,,
54000,32,0.11605179309844971,,0.0002,0.11124726384878159,0.0611259788274765,0.054925814270973206,,
