Batch,Batch_Size,Train_Loss,Test_Loss,lr,grad_norm,Train_Valid_Dim_Loss,Train_Feature_Loss,Test_Valid_Dim_Loss,Test_Feature_Loss
100,32,0.1394423544406891,,0.0002,1.0,0.05680008977651596,0.08264227211475372,,
200,32,0.029144637286663055,,0.0002,0.9999993443489075,0.015065512619912624,0.014079123735427856,,
300,32,0.03125981241464615,,0.0002,0.939096212387085,0.016758041456341743,0.014501772820949554,,
400,32,0.04940687119960785,,0.0002,0.9999997019767761,0.0174819678068161,0.03192490339279175,,
500,32,0.041882678866386414,,0.0002,0.999999463558197,0.020142346620559692,0.02174033224582672,,
600,32,0.02738417685031891,,0.0002,0.5693070292472839,0.013546494767069817,0.013837682083249092,,
700,32,0.03691714629530907,,0.0002,0.9999999403953552,0.017579874023795128,0.01933727227151394,,
800,32,0.048600636422634125,,0.0002,0.9999999403953552,0.02421894669532776,0.024381691589951515,,
900,32,0.020171884447336197,,0.0002,0.836663544178009,0.009649818763136864,0.010522065684199333,,
1000,32,0.023775283247232437,,0.0002,0.9999996423721313,0.010173182003200054,0.013602101244032383,,
1100,32,0.0261079054325819,,0.0002,0.9999995827674866,0.011226832866668701,0.0148810725659132,,
1200,32,0.027377815917134285,,0.0002,0.9999998211860657,0.014126420021057129,0.013251395896077156,,
1300,32,0.020430410280823708,,0.0002,0.9999993443489075,0.00925931055098772,0.011171099729835987,,
1400,32,0.02115032449364662,,0.0002,0.538469672203064,0.010863056406378746,0.01028726901859045,,
1500,32,0.022642409428954124,,0.0002,0.22064632177352905,0.011922121979296207,0.010720287449657917,,
1600,32,0.051432423293590546,,0.0002,0.9999997019767761,0.02605358324944973,0.025378838181495667,,
1700,32,0.016105996444821358,,0.0002,0.4955480694770813,0.007585607003420591,0.008520389907062054,,
1800,32,2.7946677207946777,,0.0002,1.0,1.213417649269104,1.5812501907348633,,
1900,32,0.6046603918075562,,0.0002,0.9999999403953552,0.38697993755340576,0.2176804542541504,,
2000,32,0.3888446092605591,,0.0002,0.9999995827674866,0.2575289011001587,0.1313157081604004,,
2100,32,1.046195387840271,,0.0002,1.0,0.5984727144241333,0.4477226734161377,,
2200,32,0.057918839156627655,,0.0002,0.9999992847442627,0.018505364656448364,0.03941347450017929,,
2300,32,0.03941186144948006,,0.0002,0.9999998211860657,0.016369659453630447,0.02304220199584961,,
2400,32,0.03131654113531113,,0.0002,0.9999996423721313,0.01401316374540329,0.017303379252552986,,
2500,32,0.041153810918331146,,0.0002,0.9999998211860657,0.014061142690479755,0.027092669159173965,,
2600,32,0.032466042786836624,,0.0002,0.9999998807907104,0.015779292210936546,0.016686750575900078,,
2700,32,0.028472980484366417,,0.0002,0.9999996423721313,0.012401888146996498,0.01607109233736992,,
2800,32,0.028358766809105873,,0.0002,0.9999996423721313,0.013313977047801018,0.015044789761304855,,
2900,32,0.022695284336805344,,0.0002,0.5256679654121399,0.012548609636723995,0.010146674700081348,,
3000,32,0.02130010724067688,,0.0002,0.9999992847442627,0.009655546396970749,0.011644560843706131,,
3100,32,0.03640130162239075,,0.0002,1.0,0.01881677657365799,0.017584525048732758,,
3200,32,0.03738442435860634,,0.0002,0.9999998807907104,0.01682550087571144,0.020558923482894897,,
3300,32,0.05879199132323265,,0.0002,0.9999998211860657,0.020804215222597122,0.03798777610063553,,
3400,32,0.05246926099061966,,0.0002,0.9999998807907104,0.01611616276204586,0.03635309636592865,,
3500,32,0.020745713263750076,,0.0002,0.9999996423721313,0.008931233547627926,0.011814480647444725,,
3600,32,0.04246952384710312,,0.0002,0.9999998211860657,0.017318429425358772,0.025151096284389496,,
3700,32,0.025670748203992844,,0.0002,0.9999995231628418,0.010890994220972061,0.014779753983020782,,
3800,32,0.023971322923898697,,0.0002,0.9999998807907104,0.008222906850278378,0.015748415142297745,,
3900,32,0.020523671060800552,,0.0002,0.7897324562072754,0.008801116608083248,0.01172255352139473,,
4000,32,0.02362494356930256,,0.0002,0.9999991655349731,0.010014088824391365,0.013610854744911194,,
4100,32,0.03870806470513344,,0.0002,0.9999998211860657,0.012856550514698029,0.02585151419043541,,
4200,32,0.024436527863144875,,0.0002,0.9999998807907104,0.011329805478453636,0.013106722384691238,,
4300,32,0.044851429760456085,,0.0002,0.9999998807907104,0.01474576722830534,0.03010566160082817,,
4400,32,0.0197614636272192,,0.0002,0.25149816274642944,0.008558230474591255,0.011203233152627945,,
4500,32,0.019939009100198746,,0.0002,0.5604144930839539,0.009784627705812454,0.010154382325708866,,
4600,32,0.018280934542417526,,0.0002,0.45266586542129517,0.008990124799311161,0.00929080881178379,,
4700,32,0.0223301500082016,,0.0002,0.4656270742416382,0.011910062283277512,0.010420088656246662,,
4800,32,0.02889547310769558,,0.0002,0.9303791522979736,0.013483747839927673,0.015411725267767906,,
4900,32,0.031678456813097,,0.0002,0.9999997615814209,0.012748192995786667,0.018930263817310333,,
5000,32,0.02149149402976036,0.02642735429108143,0.0002,0.711741030216217,0.010463311336934566,0.011028183624148369,0.009654572326689958,0.01677278187125921
5100,32,0.017783083021640778,,0.0002,0.5119214057922363,0.00921880453824997,0.008564277552068233,,
5200,32,0.03107839822769165,,0.0002,0.9999998211860657,0.010847661644220352,0.020230736583471298,,
5300,32,0.034048713743686676,,0.0002,0.9999998211860657,0.01020822674036026,0.023840487003326416,,
5400,32,0.12643864750862122,,0.0002,0.9999998807907104,0.05666659399867058,0.06977204978466034,,
5500,32,0.02511490508913994,,0.0002,0.9999997019767761,0.011167716234922409,0.01394718885421753,,
5600,32,0.02751648798584938,,0.0002,0.999999463558197,0.014780597761273384,0.012735890224575996,,
5700,32,0.03163283318281174,,0.0002,0.9999999403953552,0.0173973198980093,0.014235513284802437,,
5800,32,0.025135383009910583,,0.0002,0.9999997019767761,0.011048628948628902,0.014086754061281681,,
5900,32,0.02917909063398838,,0.0002,0.999999463558197,0.013282183557748795,0.015896907076239586,,
6000,32,0.021115068346261978,,0.0002,0.46360576152801514,0.009676089510321617,0.011438978835940361,,
6100,32,0.02477167174220085,,0.0002,0.9999996423721313,0.009749114513397217,0.01502255629748106,,
6200,32,0.01899813488125801,,0.0002,0.30266502499580383,0.008986536413431168,0.010011599399149418,,
6300,32,0.032230690121650696,,0.0002,0.9999998807907104,0.016896288841962814,0.015334399417042732,,
6400,32,0.030083993449807167,,0.0002,0.9999993443489075,0.013363601639866829,0.016720391809940338,,
6500,32,0.021334176883101463,,0.0002,0.9999992251396179,0.010191712528467178,0.011142464354634285,,
6600,32,0.0185355544090271,,0.0002,0.9999996423721313,0.007869746536016464,0.01066580880433321,,
6700,32,0.018250633031129837,,0.0002,0.6630853414535522,0.01047406904399395,0.0077765630558133125,,
6800,32,0.03300391882658005,,0.0002,0.9999996423721313,0.01470879279077053,0.018295126035809517,,
6900,32,0.024225428700447083,,0.0002,0.9999994039535522,0.01214076578617096,0.012084663845598698,,
7000,32,0.02992333471775055,,0.0002,0.9999999403953552,0.01262913178652525,0.017294201999902725,,
7100,32,0.01811319962143898,,0.0002,0.9999995827674866,0.008365185931324959,0.009748014621436596,,
7200,32,0.022799968719482422,,0.0002,0.9999992251396179,0.012254825793206692,0.01054514292627573,,
7300,32,0.023101650178432465,,0.0002,0.9999994039535522,0.012833550572395325,0.010268098674714565,,
7400,32,0.03644263371825218,,0.0002,0.9999998807907104,0.010427560657262802,0.02601507306098938,,
7500,32,0.021506700664758682,,0.0002,0.5070403814315796,0.009879369288682938,0.011627331376075745,,
7600,32,0.029972203075885773,,0.0002,0.9999996423721313,0.01124779973179102,0.018724404275417328,,
7700,32,0.032865069806575775,,0.0002,0.9999998807907104,0.009687800891697407,0.023177269846200943,,
7800,32,0.023356741294264793,,0.0002,0.9999996423721313,0.008989660069346428,0.014367081224918365,,
7900,32,0.03082432970404625,,0.0002,0.9999997615814209,0.012768602930009365,0.01805572584271431,,
8000,32,0.024086875841021538,,0.0002,0.9999996423721313,0.011284315958619118,0.01280255988240242,,
8100,32,0.022399814799427986,,0.0002,0.9999997615814209,0.007692371960729361,0.014707443304359913,,
8200,32,0.0762445330619812,,0.0002,1.0,0.04303697869181633,0.03320755437016487,,
8300,32,0.01973099261522293,,0.0002,0.43729957938194275,0.010760139673948288,0.008970852941274643,,
8400,32,0.02207782119512558,,0.0002,0.9999995827674866,0.009196478873491287,0.012881343252956867,,
8500,32,0.021719951182603836,,0.0002,0.6376197934150696,0.01105075515806675,0.010669196024537086,,
8600,32,0.016182443127036095,,0.0002,0.9999991059303284,0.00782761164009571,0.008354831486940384,,
8700,32,0.021222930401563644,,0.0002,0.9999995231628418,0.008144841529428959,0.013078087940812111,,
8800,32,0.03760167956352234,,0.0002,0.9999997615814209,0.013800157234072685,0.023801524192094803,,
8900,32,0.01788138970732689,,0.0002,0.9999991059303284,0.007662453688681126,0.010218935087323189,,
9000,32,0.011698407121002674,,0.0002,0.4603533148765564,0.006438654847443104,0.00525975227355957,,
9100,32,0.016933806240558624,,0.0002,0.9999995827674866,0.007090854458510876,0.009842952713370323,,
9200,32,0.01964397355914116,,0.0002,0.9640854001045227,0.00712933111935854,0.012514643371105194,,
9300,32,0.03513665869832039,,0.0002,0.9999996423721313,0.01323110144585371,0.021905556321144104,,
9400,32,0.02401515655219555,,0.0002,0.9999995827674866,0.012971356511116028,0.011043800041079521,,
9500,32,0.01796717941761017,,0.0002,0.9999996423721313,0.006833973806351423,0.011133205145597458,,
9600,32,0.021354414522647858,,0.0002,0.20051008462905884,0.011683519929647446,0.009670893661677837,,
9700,32,0.016614440828561783,,0.0002,0.9448750019073486,0.007266937755048275,0.009347504004836082,,
9800,32,0.08060577511787415,,0.0002,0.9999999403953552,0.027968892827630043,0.05263688415288925,,
